symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
INCY,2019-08-21 00:00:00+00:00,86.07,86.11,84.48,84.75,705165,86.07,86.11,84.48,84.75,705165,0.0,1.0
INCY,2019-08-22 00:00:00+00:00,85.56,86.32,84.63,86.32,858429,85.56,86.32,84.63,86.32,858429,0.0,1.0
INCY,2019-08-23 00:00:00+00:00,81.91,85.82,81.58,85.56,1213363,81.91,85.82,81.58,85.56,1213363,0.0,1.0
INCY,2019-08-26 00:00:00+00:00,82.81,83.19,81.09,82.29,1070929,82.81,83.19,81.09,82.29,1070929,0.0,1.0
INCY,2019-08-27 00:00:00+00:00,80.26,84.08,79.43,83.51,1507163,80.26,84.08,79.43,83.51,1507163,0.0,1.0
INCY,2019-08-28 00:00:00+00:00,81.35,82.61,79.26,79.87,1029869,81.35,82.61,79.26,79.87,1029869,0.0,1.0
INCY,2019-08-29 00:00:00+00:00,82.44,82.49,81.41,82.06,1198224,82.44,82.49,81.41,82.06,1198224,0.0,1.0
INCY,2019-08-30 00:00:00+00:00,81.82,82.82,80.69,82.77,887648,81.82,82.82,80.69,82.77,887648,0.0,1.0
INCY,2019-09-03 00:00:00+00:00,80.06,81.95,79.56,81.73,899940,80.06,81.95,79.56,81.73,899940,0.0,1.0
INCY,2019-09-04 00:00:00+00:00,77.62,81.065,76.75,81.0,1643943,77.62,81.065,76.75,81.0,1643943,0.0,1.0
INCY,2019-09-05 00:00:00+00:00,79.27,80.13,78.21,79.92,1678485,79.27,80.13,78.21,79.92,1678485,0.0,1.0
INCY,2019-09-06 00:00:00+00:00,79.24,80.105,79.0801,79.45,676090,79.24,80.105,79.0801,79.45,676090,0.0,1.0
INCY,2019-09-09 00:00:00+00:00,78.97,79.53,77.35,78.53,934572,78.97,79.53,77.35,78.53,934572,0.0,1.0
INCY,2019-09-10 00:00:00+00:00,77.91,78.91,76.8287,78.37,1246992,77.91,78.91,76.8287,78.37,1246992,0.0,1.0
INCY,2019-09-11 00:00:00+00:00,78.48,79.79,77.84,77.85,871031,78.48,79.79,77.84,77.85,871031,0.0,1.0
INCY,2019-09-12 00:00:00+00:00,76.07,78.95,75.0,78.75,2310996,76.07,78.95,75.0,78.75,2310996,0.0,1.0
INCY,2019-09-13 00:00:00+00:00,76.43,78.17,75.54,76.4,1646076,76.43,78.17,75.54,76.4,1646076,0.0,1.0
INCY,2019-09-16 00:00:00+00:00,78.34,79.04,75.6,76.19,1128678,78.34,79.04,75.6,76.19,1128678,0.0,1.0
INCY,2019-09-17 00:00:00+00:00,79.1,79.37,77.57,77.71,970775,79.1,79.37,77.57,77.71,970775,0.0,1.0
INCY,2019-09-18 00:00:00+00:00,78.54,80.21,77.39,79.52,730602,78.54,80.21,77.39,79.52,730602,0.0,1.0
INCY,2019-09-19 00:00:00+00:00,78.12,79.22,77.91,78.5,1128605,78.12,79.22,77.91,78.5,1128605,0.0,1.0
INCY,2019-09-20 00:00:00+00:00,81.21,81.64,78.37,78.52,2206030,81.21,81.64,78.37,78.52,2206030,0.0,1.0
INCY,2019-09-23 00:00:00+00:00,77.64,81.97,76.63,81.01,1822737,77.64,81.97,76.63,81.01,1822737,0.0,1.0
INCY,2019-09-24 00:00:00+00:00,76.95,78.38,75.49,78.38,1378856,76.95,78.38,75.49,78.38,1378856,0.0,1.0
INCY,2019-09-25 00:00:00+00:00,75.07,77.5,75.02,76.62,1215632,75.07,77.5,75.02,76.62,1215632,0.0,1.0
INCY,2019-09-26 00:00:00+00:00,73.76,75.465,72.85,75.19,1488469,73.76,75.465,72.85,75.19,1488469,0.0,1.0
INCY,2019-09-27 00:00:00+00:00,72.82,74.27,72.0,74.27,1065377,72.82,74.27,72.0,74.27,1065377,0.0,1.0
INCY,2019-09-30 00:00:00+00:00,74.23,74.88,72.78,72.93,1243388,74.23,74.88,72.78,72.93,1243388,0.0,1.0
INCY,2019-10-01 00:00:00+00:00,73.96,74.745,73.3,73.53,1259224,73.96,74.745,73.3,73.53,1259224,0.0,1.0
INCY,2019-10-02 00:00:00+00:00,73.04,73.97,72.905,73.97,1084741,73.04,73.97,72.905,73.97,1084741,0.0,1.0
INCY,2019-10-03 00:00:00+00:00,74.88,74.93,72.25,73.64,1195047,74.88,74.93,72.25,73.64,1195047,0.0,1.0
INCY,2019-10-04 00:00:00+00:00,74.87,75.82,73.38,74.91,790707,74.87,75.82,73.38,74.91,790707,0.0,1.0
INCY,2019-10-07 00:00:00+00:00,74.76,75.22,73.01,73.01,682810,74.76,75.22,73.01,73.01,682810,0.0,1.0
INCY,2019-10-08 00:00:00+00:00,74.44,75.48,73.52,74.44,660414,74.44,75.48,73.52,74.44,660414,0.0,1.0
INCY,2019-10-09 00:00:00+00:00,74.68,75.73,74.06,75.13,606602,74.68,75.73,74.06,75.13,606602,0.0,1.0
INCY,2019-10-10 00:00:00+00:00,75.77,75.9,74.13,74.55,641502,75.77,75.9,74.13,74.55,641502,0.0,1.0
INCY,2019-10-11 00:00:00+00:00,76.12,77.22,76.01,76.28,768395,76.12,77.22,76.01,76.28,768395,0.0,1.0
INCY,2019-10-14 00:00:00+00:00,77.46,78.3,76.255,76.39,668676,77.46,78.3,76.255,76.39,668676,0.0,1.0
INCY,2019-10-15 00:00:00+00:00,78.52,79.06,77.36,77.42,803575,78.52,79.06,77.36,77.42,803575,0.0,1.0
INCY,2019-10-16 00:00:00+00:00,78.12,79.065,77.51,78.06,1044326,78.12,79.065,77.51,78.06,1044326,0.0,1.0
INCY,2019-10-17 00:00:00+00:00,77.43,78.68,77.38,78.35,799736,77.43,78.68,77.38,78.35,799736,0.0,1.0
INCY,2019-10-18 00:00:00+00:00,77.76,79.38,77.25,77.64,856866,77.76,79.38,77.25,77.64,856866,0.0,1.0
INCY,2019-10-21 00:00:00+00:00,78.59,78.69,77.01,77.89,851196,78.59,78.69,77.01,77.89,851196,0.0,1.0
INCY,2019-10-22 00:00:00+00:00,78.51,80.37,78.36,78.76,868214,78.51,80.37,78.36,78.76,868214,0.0,1.0
INCY,2019-10-23 00:00:00+00:00,78.1,79.355,77.92,78.67,653755,78.1,79.355,77.92,78.67,653755,0.0,1.0
INCY,2019-10-24 00:00:00+00:00,77.5,78.18,76.73,78.18,626444,77.5,78.18,76.73,78.18,626444,0.0,1.0
INCY,2019-10-25 00:00:00+00:00,77.55,78.21,76.27,76.41,749320,77.55,78.21,76.27,76.41,749320,0.0,1.0
INCY,2019-10-28 00:00:00+00:00,79.86,79.97,77.39,77.79,1412319,79.86,79.97,77.39,77.79,1412319,0.0,1.0
INCY,2019-10-29 00:00:00+00:00,83.35,85.0,78.25,80.0,2050989,83.35,85.0,78.25,80.0,2050989,0.0,1.0
INCY,2019-10-30 00:00:00+00:00,83.66,84.05,82.86,83.06,962549,83.66,84.05,82.86,83.06,962549,0.0,1.0
INCY,2019-10-31 00:00:00+00:00,83.92,84.72,82.72,83.78,1141606,83.92,84.72,82.72,83.78,1141606,0.0,1.0
INCY,2019-11-01 00:00:00+00:00,83.58,85.11,82.87,84.14,1181514,83.58,85.11,82.87,84.14,1181514,0.0,1.0
INCY,2019-11-04 00:00:00+00:00,84.43,84.95,83.385,84.36,1072175,84.43,84.95,83.385,84.36,1072175,0.0,1.0
INCY,2019-11-05 00:00:00+00:00,84.13,85.39,84.02,84.29,808055,84.13,85.39,84.02,84.29,808055,0.0,1.0
INCY,2019-11-06 00:00:00+00:00,83.68,84.57,83.52,84.06,874729,83.68,84.57,83.52,84.06,874729,0.0,1.0
INCY,2019-11-07 00:00:00+00:00,82.76,84.605,82.46,83.84,704177,82.76,84.605,82.46,83.84,704177,0.0,1.0
INCY,2019-11-08 00:00:00+00:00,85.1,85.53,81.8484,82.24,870227,85.1,85.53,81.8484,82.24,870227,0.0,1.0
INCY,2019-11-11 00:00:00+00:00,84.86,85.61,84.26,85.11,571642,84.86,85.61,84.26,85.11,571642,0.0,1.0
INCY,2019-11-12 00:00:00+00:00,86.14,86.53,84.32,84.88,963338,86.14,86.53,84.32,84.88,963338,0.0,1.0
INCY,2019-11-13 00:00:00+00:00,87.43,87.8399,85.04,85.95,1187772,87.43,87.8399,85.04,85.95,1187772,0.0,1.0
INCY,2019-11-14 00:00:00+00:00,85.79,87.77,85.74,87.56,1132048,85.79,87.77,85.74,87.56,1132048,0.0,1.0
INCY,2019-11-15 00:00:00+00:00,86.7,87.23,85.99,86.46,1236942,86.7,87.23,85.99,86.46,1236942,0.0,1.0
INCY,2019-11-18 00:00:00+00:00,87.49,88.0,86.35,86.5,892143,87.49,88.0,86.35,86.5,892143,0.0,1.0
INCY,2019-11-19 00:00:00+00:00,87.94,88.63,87.63,87.85,1184505,87.94,88.63,87.63,87.85,1184505,0.0,1.0
INCY,2019-11-20 00:00:00+00:00,88.9,90.0,87.22,87.73,1673221,88.9,90.0,87.22,87.73,1673221,0.0,1.0
INCY,2019-11-21 00:00:00+00:00,88.4,89.7,87.85,89.5,1046306,88.4,89.7,87.85,89.5,1046306,0.0,1.0
INCY,2019-11-22 00:00:00+00:00,88.73,89.93,88.08,89.29,1751294,88.73,89.93,88.08,89.29,1751294,0.0,1.0
INCY,2019-11-25 00:00:00+00:00,94.0,94.48,89.62,89.78,2347225,94.0,94.48,89.62,89.78,2347225,0.0,1.0
INCY,2019-11-26 00:00:00+00:00,93.76,94.2,92.37,94.0,1423702,93.76,94.2,92.37,94.0,1423702,0.0,1.0
INCY,2019-11-27 00:00:00+00:00,94.12,94.75,93.75,94.41,865591,94.12,94.75,93.75,94.41,865591,0.0,1.0
INCY,2019-11-29 00:00:00+00:00,94.16,95.0,93.82,94.89,700627,94.16,95.0,93.82,94.89,700627,0.0,1.0
INCY,2019-12-02 00:00:00+00:00,94.47,95.36,93.27,94.82,1198935,94.47,95.36,93.27,94.82,1198935,0.0,1.0
INCY,2019-12-03 00:00:00+00:00,94.1,94.64,92.65,94.2,1451482,94.1,94.64,92.65,94.2,1451482,0.0,1.0
INCY,2019-12-04 00:00:00+00:00,95.0,95.389,93.22,93.81,1344811,95.0,95.389,93.22,93.81,1344811,0.0,1.0
INCY,2019-12-05 00:00:00+00:00,93.99,95.45,93.5707,95.14,980747,93.99,95.45,93.5707,95.14,980747,0.0,1.0
INCY,2019-12-06 00:00:00+00:00,94.48,94.85,93.36,94.54,941452,94.48,94.85,93.36,94.54,941452,0.0,1.0
INCY,2019-12-09 00:00:00+00:00,94.79,95.44,94.36,94.6,960893,94.79,95.44,94.36,94.6,960893,0.0,1.0
INCY,2019-12-10 00:00:00+00:00,95.72,96.59,94.16,94.64,1186080,95.72,96.59,94.16,94.64,1186080,0.0,1.0
INCY,2019-12-11 00:00:00+00:00,94.93,96.79,94.47,96.02,946216,94.93,96.79,94.47,96.02,946216,0.0,1.0
INCY,2019-12-12 00:00:00+00:00,92.85,95.08,92.79,94.67,3144554,92.85,95.08,92.79,94.67,3144554,0.0,1.0
INCY,2019-12-13 00:00:00+00:00,91.51,92.53,89.16,91.58,1849703,91.51,92.53,89.16,91.58,1849703,0.0,1.0
INCY,2019-12-16 00:00:00+00:00,92.66,93.35,91.61,91.61,1720533,92.66,93.35,91.61,91.61,1720533,0.0,1.0
INCY,2019-12-17 00:00:00+00:00,91.31,93.43,90.97,93.43,1421183,91.31,93.43,90.97,93.43,1421183,0.0,1.0
INCY,2019-12-18 00:00:00+00:00,91.18,91.99,90.7,90.84,1445634,91.18,91.99,90.7,90.84,1445634,0.0,1.0
INCY,2019-12-19 00:00:00+00:00,91.14,91.54,90.9,90.9,1488616,91.14,91.54,90.9,90.9,1488616,0.0,1.0
INCY,2019-12-20 00:00:00+00:00,90.1,92.04,89.41,92.01,4175514,90.1,92.04,89.41,92.01,4175514,0.0,1.0
INCY,2019-12-23 00:00:00+00:00,90.16,90.69,88.36,90.68,2324019,90.16,90.69,88.36,90.68,2324019,0.0,1.0
INCY,2019-12-24 00:00:00+00:00,91.43,91.5368,89.9334,90.47,526364,91.43,91.5368,89.9334,90.47,526364,0.0,1.0
INCY,2019-12-26 00:00:00+00:00,88.785,91.52,88.48,91.2,1057757,88.785,91.52,88.48,91.2,1057757,0.0,1.0
INCY,2019-12-27 00:00:00+00:00,88.39,89.224,87.29,89.17,1296292,88.39,89.224,87.29,89.17,1296292,0.0,1.0
INCY,2019-12-30 00:00:00+00:00,88.05,88.81,87.613,88.27,733046,88.05,88.81,87.613,88.27,733046,0.0,1.0
INCY,2019-12-31 00:00:00+00:00,87.32,88.15,86.9711,87.7,929834,87.32,88.15,86.9711,87.7,929834,0.0,1.0
INCY,2020-01-02 00:00:00+00:00,85.97,87.97,85.36,86.91,1693476,85.97,87.97,85.36,86.91,1693476,0.0,1.0
INCY,2020-01-03 00:00:00+00:00,77.9,78.1,75.1573,76.15,5529476,77.9,78.1,75.1573,76.15,5529476,0.0,1.0
INCY,2020-01-06 00:00:00+00:00,77.34,77.425,75.52,77.27,2817215,77.34,77.425,75.52,77.27,2817215,0.0,1.0
INCY,2020-01-07 00:00:00+00:00,77.14,77.62,76.16,77.28,1536063,77.14,77.62,76.16,77.28,1536063,0.0,1.0
INCY,2020-01-08 00:00:00+00:00,76.53,77.45,76.08,77.29,1698561,76.53,77.45,76.08,77.29,1698561,0.0,1.0
INCY,2020-01-09 00:00:00+00:00,77.95,78.69,76.5,76.5,1977724,77.95,78.69,76.5,76.5,1977724,0.0,1.0
INCY,2020-01-10 00:00:00+00:00,76.47,78.25,76.315,77.7,1204044,76.47,78.25,76.315,77.7,1204044,0.0,1.0
INCY,2020-01-13 00:00:00+00:00,77.1,77.92,75.81,76.58,1931335,77.1,77.92,75.81,76.58,1931335,0.0,1.0
INCY,2020-01-14 00:00:00+00:00,81.47,81.64,77.1,77.38,2830830,81.47,81.64,77.1,77.38,2830830,0.0,1.0
INCY,2020-01-15 00:00:00+00:00,80.54,82.38,80.285,81.12,1105093,80.54,82.38,80.285,81.12,1105093,0.0,1.0
INCY,2020-01-16 00:00:00+00:00,80.62,81.57,80.29,81.08,1343488,80.62,81.57,80.29,81.08,1343488,0.0,1.0
INCY,2020-01-17 00:00:00+00:00,80.5,81.11,80.05,80.98,1418531,80.5,81.11,80.05,80.98,1418531,0.0,1.0
INCY,2020-01-21 00:00:00+00:00,78.65,80.255,78.46,80.17,1216759,78.65,80.255,78.46,80.17,1216759,0.0,1.0
INCY,2020-01-22 00:00:00+00:00,78.48,79.53,78.22,78.83,845417,78.48,79.53,78.22,78.83,845417,0.0,1.0
INCY,2020-01-23 00:00:00+00:00,78.24,78.93,77.45,78.57,1167474,78.24,78.93,77.45,78.57,1167474,0.0,1.0
INCY,2020-01-24 00:00:00+00:00,76.74,78.76,75.83,78.15,1299022,76.74,78.76,75.83,78.15,1299022,0.0,1.0
INCY,2020-01-27 00:00:00+00:00,76.07,76.43,75.24,75.68,1097806,76.07,76.43,75.24,75.68,1097806,0.0,1.0
INCY,2020-01-28 00:00:00+00:00,76.46,79.0568,75.37,79.0,2016290,76.46,79.0568,75.37,79.0,2016290,0.0,1.0
INCY,2020-01-29 00:00:00+00:00,74.99,76.345,74.82,76.09,1270668,74.99,76.345,74.82,76.09,1270668,0.0,1.0
INCY,2020-01-30 00:00:00+00:00,73.14,74.55,72.97,74.55,1481950,73.14,74.55,72.97,74.55,1481950,0.0,1.0
INCY,2020-01-31 00:00:00+00:00,73.07,73.6,71.84,72.55,1480098,73.07,73.6,71.84,72.55,1480098,0.0,1.0
INCY,2020-02-03 00:00:00+00:00,72.94,74.1,72.57,73.95,1258258,72.94,74.1,72.57,73.95,1258258,0.0,1.0
INCY,2020-02-04 00:00:00+00:00,73.88,74.52,73.0,73.73,1066778,73.88,74.52,73.0,73.73,1066778,0.0,1.0
INCY,2020-02-05 00:00:00+00:00,76.0,77.33,74.5,74.56,1384659,76.0,77.33,74.5,74.56,1384659,0.0,1.0
INCY,2020-02-06 00:00:00+00:00,75.81,76.19,74.6583,76.19,906759,75.81,76.19,74.6583,76.19,906759,0.0,1.0
INCY,2020-02-07 00:00:00+00:00,74.14,75.735,74.08,75.66,843084,74.14,75.735,74.08,75.66,843084,0.0,1.0
INCY,2020-02-10 00:00:00+00:00,75.11,75.26,73.51,73.66,849740,75.11,75.26,73.51,73.66,849740,0.0,1.0
INCY,2020-02-11 00:00:00+00:00,76.14,76.78,75.16,75.28,985510,76.14,76.78,75.16,75.28,985510,0.0,1.0
INCY,2020-02-12 00:00:00+00:00,75.83,77.16,75.25,76.4,2120290,75.83,77.16,75.25,76.4,2120290,0.0,1.0
INCY,2020-02-13 00:00:00+00:00,78.05,78.44,75.01,77.7189,2227536,78.05,78.44,75.01,77.7189,2227536,0.0,1.0
INCY,2020-02-14 00:00:00+00:00,78.45,78.46,77.45,78.01,1370174,78.45,78.46,77.45,78.01,1370174,0.0,1.0
INCY,2020-02-18 00:00:00+00:00,79.3,79.33,78.13,79.0,1209877,79.3,79.33,78.13,79.0,1209877,0.0,1.0
INCY,2020-02-19 00:00:00+00:00,82.42,82.59,79.64,79.69,1895420,82.42,82.59,79.64,79.69,1895420,0.0,1.0
INCY,2020-02-20 00:00:00+00:00,82.77,83.12,80.93,82.0,2653348,82.77,83.12,80.93,82.0,2653348,0.0,1.0
INCY,2020-02-21 00:00:00+00:00,80.89,82.74,80.38,82.28,1413961,80.89,82.74,80.38,82.28,1413961,0.0,1.0
INCY,2020-02-24 00:00:00+00:00,78.87,80.31,77.42,79.88,1366786,78.87,80.31,77.42,79.88,1366786,0.0,1.0
INCY,2020-02-25 00:00:00+00:00,77.32,79.69,76.77,79.06,2174593,77.32,79.69,76.77,79.06,2174593,0.0,1.0
INCY,2020-02-26 00:00:00+00:00,77.97,79.22,76.97,78.06,1442275,77.97,79.22,76.97,78.06,1442275,0.0,1.0
INCY,2020-02-27 00:00:00+00:00,75.84,78.38,75.635,76.95,1641737,75.84,78.38,75.635,76.95,1641737,0.0,1.0
INCY,2020-02-28 00:00:00+00:00,75.41,76.44,73.5,73.69,2525548,75.41,76.44,73.5,73.69,2525548,0.0,1.0
INCY,2020-03-02 00:00:00+00:00,79.06,79.1,75.35,75.73,2261393,79.06,79.1,75.35,75.73,2261393,0.0,1.0
INCY,2020-03-03 00:00:00+00:00,77.8,79.77,76.63,78.55,1939411,77.8,79.77,76.63,78.55,1939411,0.0,1.0
INCY,2020-03-04 00:00:00+00:00,80.16,80.24,77.85,79.15,2043844,80.16,80.24,77.85,79.15,2043844,0.0,1.0
INCY,2020-03-05 00:00:00+00:00,78.61,80.15,78.0,78.35,1430221,78.61,80.15,78.0,78.35,1430221,0.0,1.0
INCY,2020-03-06 00:00:00+00:00,76.04,76.9,74.82,75.18,1800123,76.04,76.9,74.82,75.18,1800123,0.0,1.0
INCY,2020-03-09 00:00:00+00:00,71.09,73.49,71.02,72.47,2063140,71.09,73.49,71.02,72.47,2063140,0.0,1.0
INCY,2020-03-10 00:00:00+00:00,74.31,74.32,70.271,72.69,2933068,74.31,74.32,70.271,72.69,2933068,0.0,1.0
INCY,2020-03-11 00:00:00+00:00,71.9,73.89,70.97,72.18,2347053,71.9,73.89,70.97,72.18,2347053,0.0,1.0
INCY,2020-03-12 00:00:00+00:00,68.02,71.54,67.93,68.15,4007551,68.02,71.54,67.93,68.15,4007551,0.0,1.0
INCY,2020-03-13 00:00:00+00:00,73.84,74.0,69.55,69.55,3552462,73.84,74.0,69.55,69.55,3552462,0.0,1.0
INCY,2020-03-16 00:00:00+00:00,71.6,75.34,67.13,67.95,3589049,71.6,75.34,67.13,67.95,3589049,0.0,1.0
INCY,2020-03-17 00:00:00+00:00,70.37,76.4761,69.865,73.11,3429631,70.37,76.4761,69.865,73.11,3429631,0.0,1.0
INCY,2020-03-18 00:00:00+00:00,66.9,72.87,63.35,67.9,2667806,66.9,72.87,63.35,67.9,2667806,0.0,1.0
INCY,2020-03-19 00:00:00+00:00,66.51,67.81,63.95,66.3,2650695,66.51,67.81,63.95,66.3,2650695,0.0,1.0
INCY,2020-03-20 00:00:00+00:00,66.96,72.42,66.51,67.26,2726548,66.96,72.42,66.51,67.26,2726548,0.0,1.0
INCY,2020-03-23 00:00:00+00:00,63.18,68.5987,62.48,67.7,2447223,63.18,68.5987,62.48,67.7,2447223,0.0,1.0
INCY,2020-03-24 00:00:00+00:00,67.43,68.03,63.29,66.1895,2793955,67.43,68.03,63.29,66.1895,2793955,0.0,1.0
INCY,2020-03-25 00:00:00+00:00,69.59,71.48,65.71,66.75,2500098,69.59,71.48,65.71,66.75,2500098,0.0,1.0
INCY,2020-03-26 00:00:00+00:00,73.05,73.28,68.7,68.7,1855992,73.05,73.28,68.7,68.7,1855992,0.0,1.0
INCY,2020-03-27 00:00:00+00:00,68.96,72.16,68.55,71.2,1463870,68.96,72.16,68.55,71.2,1463870,0.0,1.0
INCY,2020-03-30 00:00:00+00:00,72.17,72.53,69.25,70.2,2023231,72.17,72.53,69.25,70.2,2023231,0.0,1.0
INCY,2020-03-31 00:00:00+00:00,73.23,73.89,70.52,71.44,1695265,73.23,73.89,70.52,71.44,1695265,0.0,1.0
INCY,2020-04-01 00:00:00+00:00,74.18,74.84,71.53,72.05,1966435,74.18,74.84,71.53,72.05,1966435,0.0,1.0
INCY,2020-04-02 00:00:00+00:00,77.07,77.415,73.51,73.51,1513547,77.07,77.415,73.51,73.51,1513547,0.0,1.0
INCY,2020-04-03 00:00:00+00:00,78.59,79.49,77.24,77.59,2222256,78.59,79.49,77.24,77.59,2222256,0.0,1.0
INCY,2020-04-06 00:00:00+00:00,85.11,85.25,80.25,80.55,3234069,85.11,85.25,80.25,80.55,3234069,0.0,1.0
INCY,2020-04-07 00:00:00+00:00,86.66,87.85,85.13,86.21,2971522,86.66,87.85,85.13,86.21,2971522,0.0,1.0
INCY,2020-04-08 00:00:00+00:00,87.75,88.59,85.945,86.74,2086107,87.75,88.59,85.945,86.74,2086107,0.0,1.0
INCY,2020-04-09 00:00:00+00:00,86.81,87.99,85.169,87.34,1810463,86.81,87.99,85.169,87.34,1810463,0.0,1.0
INCY,2020-04-13 00:00:00+00:00,88.01,88.24,85.68,85.68,1452276,88.01,88.24,85.68,85.68,1452276,0.0,1.0
INCY,2020-04-14 00:00:00+00:00,91.28,91.74,88.24,88.24,1937720,91.28,91.74,88.24,88.24,1937720,0.0,1.0
INCY,2020-04-15 00:00:00+00:00,90.95,91.79,88.93,89.22,1642214,90.95,91.79,88.93,89.22,1642214,0.0,1.0
INCY,2020-04-16 00:00:00+00:00,95.66,96.14,91.425,91.99,3501253,95.66,96.14,91.425,91.99,3501253,0.0,1.0
INCY,2020-04-17 00:00:00+00:00,100.0,100.27,96.1556,97.8276,3859345,100.0,100.27,96.1556,97.8276,3859345,0.0,1.0
INCY,2020-04-20 00:00:00+00:00,101.19,102.42,99.3,99.8,2422789,101.19,102.42,99.3,99.8,2422789,0.0,1.0
INCY,2020-04-21 00:00:00+00:00,99.46,100.75,97.9,99.5,2620919,99.46,100.75,97.9,99.5,2620919,0.0,1.0
INCY,2020-04-22 00:00:00+00:00,100.97,101.99,99.56,100.29,1612408,100.97,101.99,99.56,100.29,1612408,0.0,1.0
INCY,2020-04-23 00:00:00+00:00,101.9,104.2,100.545,101.41,1262702,101.9,104.2,100.545,101.41,1262702,0.0,1.0
INCY,2020-04-24 00:00:00+00:00,103.48,103.96,101.61,102.74,1535459,103.48,103.96,101.61,102.74,1535459,0.0,1.0
INCY,2020-04-27 00:00:00+00:00,102.98,104.81,102.4,104.0,1249723,102.98,104.81,102.4,104.0,1249723,0.0,1.0
INCY,2020-04-28 00:00:00+00:00,97.67,104.36,96.7,104.28,2779248,97.67,104.36,96.7,104.28,2779248,0.0,1.0
INCY,2020-04-29 00:00:00+00:00,95.96,98.94,95.18,98.14,1779975,95.96,98.94,95.18,98.14,1779975,0.0,1.0
INCY,2020-04-30 00:00:00+00:00,97.66,98.35,95.03,95.69,1564337,97.66,98.35,95.03,95.69,1564337,0.0,1.0
INCY,2020-05-01 00:00:00+00:00,97.3,98.21,96.2,97.25,1279344,97.3,98.21,96.2,97.25,1279344,0.0,1.0
INCY,2020-05-04 00:00:00+00:00,100.99,101.3777,97.71,97.71,1502148,100.99,101.3777,97.71,97.71,1502148,0.0,1.0
INCY,2020-05-05 00:00:00+00:00,98.82,100.52,97.01,99.35,1850059,98.82,100.52,97.01,99.35,1850059,0.0,1.0
INCY,2020-05-06 00:00:00+00:00,96.08,97.87,95.38,96.84,1556924,96.08,97.87,95.38,96.84,1556924,0.0,1.0
INCY,2020-05-07 00:00:00+00:00,96.47,97.82,95.6,97.16,1327838,96.47,97.82,95.6,97.16,1327838,0.0,1.0
INCY,2020-05-08 00:00:00+00:00,95.92,96.93,94.67,96.88,1198601,95.92,96.93,94.67,96.88,1198601,0.0,1.0
INCY,2020-05-11 00:00:00+00:00,99.33,99.65,95.66,96.09,1534449,99.33,99.65,95.66,96.09,1534449,0.0,1.0
INCY,2020-05-12 00:00:00+00:00,96.74,100.14,96.74,100.0,1618089,96.74,100.14,96.74,100.0,1618089,0.0,1.0
INCY,2020-05-13 00:00:00+00:00,96.45,98.66,95.33,96.98,1648886,96.45,98.66,95.33,96.98,1648886,0.0,1.0
INCY,2020-05-14 00:00:00+00:00,94.83,96.51,93.8608,95.85,1085544,94.83,96.51,93.8608,95.85,1085544,0.0,1.0
INCY,2020-05-15 00:00:00+00:00,96.12,96.15,93.22,94.09,1228817,96.12,96.15,93.22,94.09,1228817,0.0,1.0
INCY,2020-05-18 00:00:00+00:00,96.46,98.81,96.26,97.88,1160206,96.46,98.81,96.26,97.88,1160206,0.0,1.0
INCY,2020-05-19 00:00:00+00:00,94.92,97.48,94.36,97.33,961686,94.92,97.48,94.36,97.33,961686,0.0,1.0
INCY,2020-05-20 00:00:00+00:00,98.32,98.49,93.64,95.43,1765947,98.32,98.49,93.64,95.43,1765947,0.0,1.0
INCY,2020-05-21 00:00:00+00:00,98.68,98.925,96.9659,98.49,1447271,98.68,98.925,96.9659,98.49,1447271,0.0,1.0
INCY,2020-05-22 00:00:00+00:00,99.37,99.8,97.45,97.67,1320517,99.37,99.8,97.45,97.67,1320517,0.0,1.0
INCY,2020-05-26 00:00:00+00:00,98.68,101.875,98.11,100.3862,3190272,98.68,101.875,98.11,100.3862,3190272,0.0,1.0
INCY,2020-05-27 00:00:00+00:00,98.22,99.8094,96.62,98.73,2432560,98.22,99.8094,96.62,98.73,2432560,0.0,1.0
INCY,2020-05-28 00:00:00+00:00,100.55,102.98,98.02,98.36,1659512,100.55,102.98,98.02,98.36,1659512,0.0,1.0
INCY,2020-05-29 00:00:00+00:00,101.91,102.57,99.57,101.21,3134069,101.91,102.57,99.57,101.21,3134069,0.0,1.0
INCY,2020-06-01 00:00:00+00:00,101.75,102.58,100.52,101.7,1345205,101.75,102.58,100.52,101.7,1345205,0.0,1.0
INCY,2020-06-02 00:00:00+00:00,100.9,102.17,99.17,101.12,1902041,100.9,102.17,99.17,101.12,1902041,0.0,1.0
INCY,2020-06-03 00:00:00+00:00,98.83,100.81,97.55,100.81,1630398,98.83,100.81,97.55,100.81,1630398,0.0,1.0
INCY,2020-06-04 00:00:00+00:00,93.8,99.345,93.48,98.19,1528729,93.8,99.345,93.48,98.19,1528729,0.0,1.0
INCY,2020-06-05 00:00:00+00:00,93.51,96.32,90.17,93.17,1599685,93.51,96.32,90.17,93.17,1599685,0.0,1.0
INCY,2020-06-08 00:00:00+00:00,94.58,94.6,91.05,91.87,1387509,94.58,94.6,91.05,91.87,1387509,0.0,1.0
INCY,2020-06-09 00:00:00+00:00,93.0,95.17,92.5,95.09,1199207,93.0,95.17,92.5,95.09,1199207,0.0,1.0
